olive_plan_id,olive_plan_name,platform,olive_placement_id,olive_placement_type,date,opid,In_View_Impressions,Valid_and_Viewable_Impressions,In_View_Measurable_Impressions_viewability,Audible_And_Visible_On_Complete,In_View_Measurable_Impressions_AVOC,Valid_and_AVOC_Impressions
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990679,In-stream video (skippable),2022-02-07,2990679,1058,,1337,,1337,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990685,In-stream video (skippable),2022-02-07,2990685,818,,1081,,1081,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990644,In-stream video (skippable),2022-02-07,2990644,2520,,57872,,57872,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990667,In-stream video (skippable),2022-02-07,2990667,45089,45089,45089,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990659,In-stream video (skippable),2022-02-07,2990659,43757,43757,43757,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990669,In-stream video (skippable),2022-02-07,2990669,2991,2991,2991,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Twitter - Official,2989305,In-stream video (skippable),2022-02-07,2989305,,2057105,,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990642,In-stream video (skippable),2022-02-07,2990642,473,,6526,,6526,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990675,In-stream video (skippable),2022-02-07,2990675,837,,1051,,1051,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990652,In-stream video (skippable),2022-02-07,2990652,50,,968,,968,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990680,In-stream video (skippable),2022-02-07,2990680,2117,,2751,,2751,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990661,In-stream video (skippable),2022-02-07,2990661,3005,3005,3005,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990660,In-stream video (skippable),2022-02-07,2990660,11836,11836,11836,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990688,In-stream video (skippable),2022-02-07,2990688,1612,,1992,,1992,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990666,In-stream video (skippable),2022-02-07,2990666,784,784,784,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990649,In-stream video (skippable),2022-02-07,2990649,56,,990,,990,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990677,In-stream video (skippable),2022-02-07,2990677,474,,625,,625,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990645,In-stream video (skippable),2022-02-07,2990645,510,,7777,,7777,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990690,In-stream video (skippable),2022-02-07,2990690,2132,,2676,,2676,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990648,In-stream video (skippable),2022-02-08,2990648,270,,4451,,4451,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990653,In-stream video (skippable),2022-02-08,2990653,79,,2864,,2864,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989225,In-stream video (skippable),2022-02-08,2989225,152452,,505126,8979,505126,8979
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990664,In-stream video (skippable),2022-02-08,2990664,49612,49612,49612,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990662,In-stream video (skippable),2022-02-08,2990662,10706,10706,10706,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990670,In-stream video (skippable),2022-02-08,2990670,36953,36953,36953,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990651,In-stream video (skippable),2022-02-08,2990651,82,,1598,,1598,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990650,In-stream video (skippable),2022-02-08,2990650,549,,11843,,11843,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990639,In-stream video (skippable),2022-02-08,2990639,522,,9805,,9805,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990656,In-stream video (skippable),2022-02-08,2990656,88,,1370,,1370,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989293,In-stream video (skippable),2022-02-08,2989293,31199,,114762,2391,114762,2391
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990643,In-stream video (skippable),2022-02-08,2990643,3661,,79861,,79861,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989301,In-stream video (skippable),2022-02-08,2989301,5986,,18784,551,18784,551
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990646,In-stream video (skippable),2022-02-08,2990646,1044,,22225,,22225,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990640,In-stream video (skippable),2022-02-08,2990640,817,,15236,,15236,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990684,In-stream video (skippable),2022-02-08,2990684,2465,,3099,,3099,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989230,In-stream video (skippable),2022-02-08,2989230,6473,,23466,338,23466,338
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990674,In-stream video (skippable),2022-02-08,2990674,1084,,1463,,1463,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990663,In-stream video (skippable),2022-02-08,2990663,27385,27385,27385,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990658,In-stream video (skippable),2022-02-08,2990658,39,,885,,885,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989294,In-stream video (skippable),2022-02-08,2989294,11680,,42089,1981,42089,1981
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990687,In-stream video (skippable),2022-02-08,2990687,1068,,1345,,1345,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990676,In-stream video (skippable),2022-02-08,2990676,2540,,3086,,3086,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990665,In-stream video (skippable),2022-02-08,2990665,38532,38532,38532,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990657,In-stream video (skippable),2022-02-08,2990657,74,,1724,,1724,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989223,In-stream video (skippable),2022-02-08,2989223,49038,,141018,1356,141018,1356
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990641,In-stream video (skippable),2022-02-08,2990641,824,,16887,,16887,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989228,In-stream video (skippable),2022-02-08,2989228,342237,,1405647,7042,1405647,7042
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990691,In-stream video (skippable),2022-02-08,2990691,1016,,1232,,1232,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990683,In-stream video (skippable),2022-02-08,2990683,788,,957,,957,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990682,In-stream video (skippable),2022-02-08,2990682,1565,,1998,,1998,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990681,In-stream video (skippable),2022-02-08,2990681,1355,,1657,,1657,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989222,In-stream video (skippable),2022-02-08,2989222,268285,,1112899,5220,1112899,5220
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990689,In-stream video (skippable),2022-02-08,2990689,1516,,1885,,1885,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990672,In-stream video (skippable),2022-02-08,2990672,714,,949,,949,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990668,In-stream video (skippable),2022-02-08,2990668,30463,30463,30463,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990655,In-stream video (skippable),2022-02-08,2990655,153,,2686,,2686,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989221,In-stream video (skippable),2022-02-08,2989221,75078,,265850,2587,265850,2587
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990678,In-stream video (skippable),2022-02-08,2990678,1079,,1375,,1375,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990647,In-stream video (skippable),2022-02-08,2990647,77,,1964,,1964,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990654,In-stream video (skippable),2022-02-08,2990654,36,,985,,985,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990673,In-stream video (skippable),2022-02-08,2990673,880,,1110,,1110,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990686,In-stream video (skippable),2022-02-08,2990686,2260,,2856,,2856,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990679,In-stream video (skippable),2022-02-08,2990679,1152,,1455,,1455,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989300,In-stream video (skippable),2022-02-08,2989300,28867,,119392,4200,119392,4200
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990685,In-stream video (skippable),2022-02-08,2990685,914,,1195,,1195,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989295,In-stream video (skippable),2022-02-08,2989295,5261,,18029,430,18029,430
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989297,In-stream video (skippable),2022-02-08,2989297,15679,,51814,3016,51814,3016
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990644,In-stream video (skippable),2022-02-08,2990644,2473,,56677,,56677,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990667,In-stream video (skippable),2022-02-08,2990667,61678,61678,61678,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989299,In-stream video (skippable),2022-02-08,2989299,50916,,184482,4288,184482,4288
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990659,In-stream video (skippable),2022-02-08,2990659,55974,55974,55974,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989298,In-stream video (skippable),2022-02-08,2989298,1121,,3973,76,3973,76
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989229,In-stream video (skippable),2022-02-08,2989229,44305,,122678,1510,122678,1510
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990669,In-stream video (skippable),2022-02-08,2990669,40637,40637,40637,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989296,In-stream video (skippable),2022-02-08,2989296,2568,,8531,442,8531,442
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989304,In-stream video (skippable),2022-02-08,2989304,1009,,3528,64,3528,64
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989232,In-stream video (skippable),2022-02-08,2989232,34820,,128778,1064,128778,1064
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Twitter - Official,2989305,In-stream video (skippable),2022-02-08,2989305,,1872801,,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990642,In-stream video (skippable),2022-02-08,2990642,859,,15463,,15463,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990675,In-stream video (skippable),2022-02-08,2990675,973,,1180,,1180,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989302,In-stream video (skippable),2022-02-08,2989302,4453,,13962,699,13962,699
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989226,In-stream video (skippable),2022-02-08,2989226,40047,,156959,1172,156959,1172
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990652,In-stream video (skippable),2022-02-08,2990652,62,,1091,,1091,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990680,In-stream video (skippable),2022-02-08,2990680,2486,,3204,,3204,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990661,In-stream video (skippable),2022-02-08,2990661,40002,40002,40002,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989227,In-stream video (skippable),2022-02-08,2989227,96573,,339689,3245,339689,3245
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990660,In-stream video (skippable),2022-02-08,2990660,28656,28656,28656,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990688,In-stream video (skippable),2022-02-08,2990688,2185,,2631,,2631,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989224,In-stream video (skippable),2022-02-08,2989224,7724,,26369,434,26369,434
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990666,In-stream video (skippable),2022-02-08,2990666,12265,12265,12265,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990649,In-stream video (skippable),2022-02-08,2990649,82,,1456,,1456,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990677,In-stream video (skippable),2022-02-08,2990677,681,,851,,851,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990645,In-stream video (skippable),2022-02-08,2990645,2159,,49108,,49108,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989303,In-stream video (skippable),2022-02-08,2989303,19575,,60253,4183,60253,4183
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989231,In-stream video (skippable),2022-02-08,2989231,164284,,525358,11415,525358,11415
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990690,In-stream video (skippable),2022-02-08,2990690,2310,,2918,,2918,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990648,In-stream video (skippable),2022-02-09,2990648,811,,8843,,8843,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990653,In-stream video (skippable),2022-02-09,2990653,88,,1638,,1638,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989225,In-stream video (skippable),2022-02-09,2989225,86015,,284975,5784,284975,5784
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990664,In-stream video (skippable),2022-02-09,2990664,76946,76946,76946,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990662,In-stream video (skippable),2022-02-09,2990662,36517,36517,36517,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990670,In-stream video (skippable),2022-02-09,2990670,93844,93844,93844,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990651,In-stream video (skippable),2022-02-09,2990651,176,,2347,,2347,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990650,In-stream video (skippable),2022-02-09,2990650,1029,,12632,,12632,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990639,In-stream video (skippable),2022-02-09,2990639,2265,,26321,,26321,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990656,In-stream video (skippable),2022-02-09,2990656,134,,1307,,1307,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989293,In-stream video (skippable),2022-02-09,2989293,27697,,108858,2056,108858,2056
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990643,In-stream video (skippable),2022-02-09,2990643,4819,,64874,,64874,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989301,In-stream video (skippable),2022-02-09,2989301,4171,,13590,390,13590,390
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990646,In-stream video (skippable),2022-02-09,2990646,2134,,25299,,25299,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990640,In-stream video (skippable),2022-02-09,2990640,2321,,23767,,23767,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990684,In-stream video (skippable),2022-02-09,2990684,9368,,11627,,11627,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989230,In-stream video (skippable),2022-02-09,2989230,9850,,34132,408,34132,408
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990674,In-stream video (skippable),2022-02-09,2990674,7341,,9745,,9745,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990663,In-stream video (skippable),2022-02-09,2990663,64082,64082,64082,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990658,In-stream video (skippable),2022-02-09,2990658,88,,1244,,1244,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989294,In-stream video (skippable),2022-02-09,2989294,16599,,61997,2621,61997,2621
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990687,In-stream video (skippable),2022-02-09,2990687,9126,,11393,,11393,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990676,In-stream video (skippable),2022-02-09,2990676,11168,,13866,,13866,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990665,In-stream video (skippable),2022-02-09,2990665,73926,73926,73926,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990657,In-stream video (skippable),2022-02-09,2990657,194,,2319,,2319,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989223,In-stream video (skippable),2022-02-09,2989223,41693,,142307,1380,142307,1380
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990641,In-stream video (skippable),2022-02-09,2990641,3466,,37841,,37841,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989228,In-stream video (skippable),2022-02-09,2989228,325154,,1380222,6777,1380222,6777
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990691,In-stream video (skippable),2022-02-09,2990691,9960,,12127,,12127,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990683,In-stream video (skippable),2022-02-09,2990683,8450,,10298,,10298,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990682,In-stream video (skippable),2022-02-09,2990682,10001,,12581,,12581,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990681,In-stream video (skippable),2022-02-09,2990681,7700,,9350,,9350,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989222,In-stream video (skippable),2022-02-09,2989222,295421,,1256463,6646,1256463,6646
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990689,In-stream video (skippable),2022-02-09,2990689,7600,,9283,,9283,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990672,In-stream video (skippable),2022-02-09,2990672,3841,,5116,,5116,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990668,In-stream video (skippable),2022-02-09,2990668,60854,60854,60854,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990655,In-stream video (skippable),2022-02-09,2990655,140,,1831,,1831,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989221,In-stream video (skippable),2022-02-09,2989221,115963,,439150,3501,439150,3501
